PRODUCTODES_C;CODIGO MUNICIPIO;NOMBRE LOCALIDAD
VI•EDO DE TXAKOLI;48068;Mundaka
VI•EDO DE TXAKOLI;48068;Mundaka
VI•EDO DE TXAKOLI;48068;Mundaka
VI•EDO DE TXAKOLI;48905;Zamudio
FRUTALES;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
FRUTALES;48012;Bakio
AKTINIDIA (KIWI);48009;Arrankudiaga
FRUTALES;48060;Markina-Xemein
FRUTALES;48091;Atxondo
PERAL;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48032;Elorrio
FRUTALES;48077;Plentzia
MANZANO;48077;Plentzia
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48019;Berriz
MANZANO;48079;Errigoiti
FRUTALES;48908;Murueta
FRUTALES;48018;Berriatua
MANZANO;48009;Arrankudiaga
FRUTALES;48038;Gamiz-Fika
FRUTALES;48038;Gamiz-Fika
FRUTALES;48038;Gamiz-Fika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48009;Arrankudiaga
FRUTALES;48910;Iurreta
FRUTALES;48009;Arrankudiaga
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48038;Gamiz-Fika
AKTINIDIA (KIWI);48062;Mendata
FRUTALES;48089;Urduliz
FRUTALES;48018;Berriatua
VI•EDO DE TXAKOLI;48914;Arratzu
VI•EDO DE TXAKOLI;48914;Arratzu
FRUTALES;48064;Meñaka
FRUTALES;48064;Meñaka
MANZANO;48066;Morga
FRUTALES;48043;Gorliz
FRUTALES;48069;Mungia
FRUTALES;48070;Aulesti
FRUTALES;48095;Zaldibar
AKTINIDIA (KIWI);48905;Zamudio
AKTINIDIA (KIWI);48905;Zamudio
FRUTALES;48097;Zaratamo
FRUTALES;48018;Berriatua
MANZANO;48016;Berango
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48060;Markina-Xemein
FRUTALES;48052;Larrabetzu
FRUTALES;48052;Larrabetzu
FRUTALES;48056;Lemoiz
FRUTALES;48058;Mallabia
FRUTALES;48025;Zeberio
FRUTALES;48018;Berriatua
FRUTALES;48063;Mendexa
FRUTALES;48063;Mendexa
FRUTALES;48063;Mendexa
FRUTALES;48063;Mendexa
FRUTALES;48063;Mendexa
FRUTALES;48044;Getxo
FRUTALES;48044;Getxo
FRUTALES;48044;Getxo
FRUTALES;48044;Getxo
FRUTALES;48009;Arrankudiaga
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
FRUTALES;48053;Laukiz
VI•EDO DE TXAKOLI;48053;Laukiz
VI•EDO DE TXAKOLI;48096;Zalla
FRUTALES;48096;Zalla
FRUTALES;48019;Berriz
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48024;Zeanuri
FRUTALES;48067;Muxika
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48046;Gernika-Lumo
FRUTALES;48057;Lekeitio
AKTINIDIA (KIWI);48039;Garai
FRUTALES;48062;Mendata
MANZANO;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
FRUTALES;48069;Mungia
FRUTALES;48017;Bermeo
FRUTALES;48030;Etxebarria
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48052;Larrabetzu
FRUTALES;48009;Arrankudiaga
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48046;Gernika-Lumo
FRUTALES;48042;Gordexola
FRUTALES;48042;Gordexola
FRUTALES;48032;Elorrio
FRUTALES;48026;Dima
MANZANO;48907;Kortezubi
MANZANO;48907;Kortezubi
FRUTALES;48049;Ispaster
ARANDANOS;48067;Muxika
ARANDANOS;48009;Arrankudiaga
ARANDANOS;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48049;Ispaster
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
ARANDANOS;48049;Ispaster
FRUTALES;48073;Ondarroa
FRUTALES;48009;Arrankudiaga
FRUTALES;48049;Ispaster
FRUTALES;48059;Mañaria
FRUTALES;48059;Mañaria
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48024;Zeanuri
FRUTALES;48060;Markina-Xemein
FRUTALES;48030;Etxebarria
AKTINIDIA (KIWI);48009;Arrankudiaga
AKTINIDIA (KIWI);48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
AKTINIDIA (KIWI);48009;Arrankudiaga
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48024;Zeanuri
FRUTALES;48045;Güeñes
FRUTALES;48009;Arrankudiaga
ARANDANOS;48022;Karrantza Harana/Valle de Carranza
ARANDANOS;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48009;Arrankudiaga
FRUTALES;48053;Laukiz
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48012;Bakio
FRUTALES;48009;Arrankudiaga
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
FRUTALES;48069;Mungia
FRUTALES;48086;Sopuerta
FRUTALES;48025;Zeberio
FRUTALES;48904;Sondika
FRUTALES;48904;Sondika
FRUTALES;48904;Sondika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
MANZANO;48067;Muxika
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;1023;#N/D
VI•EDO DE TXAKOLI;26142;#N/D
FRUTALES;1041;#N/D
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;1023;#N/D
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;1034;#N/D
VI•EDO DE TXAKOLI;1023;#N/D
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;1023;#N/D
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;48907;Kortezubi
VI•EDO DE TXAKOLI;1041;#N/D
VI•EDO DE TXAKOLI;1034;#N/D
VI•EDO DE TXAKOLI;1034;#N/D
VI•EDO DE TXAKOLI;1023;#N/D
VI•EDO DE TXAKOLI;48907;Kortezubi
FRUTALES;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48050;Izurtza
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48027;Durango
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48050;Izurtza
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48050;Izurtza
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48050;Izurtza
FRUTALES;48097;Zaratamo
VI•EDO DE TXAKOLI;48901;Derio
FRUTALES;48083;Ortuella
FRUTALES;48083;Ortuella
MANZANO;48915;Ziortza-Bolibar
MANZANO;48915;Ziortza-Bolibar
MANZANO;48915;Ziortza-Bolibar
MANZANO;48915;Ziortza-Bolibar
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48055;Lemoa
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48067;Muxika
FRUTALES;48903;Loiu
FRUTALES;48037;Galdames
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48066;Morga
FRUTALES;48079;Errigoiti
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48088;Ubide
FRUTALES;48088;Ubide
FRUTALES;48088;Ubide
FRUTALES;48088;Ubide
FRUTALES;48088;Ubide
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48096;Zalla
FRUTALES;48910;Iurreta
FRUTALES;48009;Arrankudiaga
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
MANZANO;48067;Muxika
FRUTALES;48041;Gautegiz Arteaga
FRUTALES;48096;Zalla
FRUTALES;48096;Zalla
FRUTALES;48037;Galdames
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
FRUTALES;48042;Gordexola
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48095;Zaldibar
FRUTALES;48091;Atxondo
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48058;Mallabia
FRUTALES;48019;Berriz
FRUTALES;48032;Elorrio
FRUTALES;48041;Gautegiz Arteaga
FRUTALES;48066;Morga
FRUTALES;48066;Morga
FRUTALES;48066;Morga
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
AKTINIDIA (KIWI);48067;Muxika
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
MANZANO;48079;Errigoiti
FRUTALES;48079;Errigoiti
FRUTALES;48033;Ereño
FRUTALES;48909;Nabarniz
FRUTALES;48909;Nabarniz
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48025;Zeberio
MANZANO;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48074;Urduña/Orduña
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48024;Zeanuri
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48026;Dima
FRUTALES;48026;Dima
FRUTALES;48026;Dima
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48064;Meñaka
FRUTALES;48012;Bakio
FRUTALES;48012;Bakio
FRUTALES;48012;Bakio
FRUTALES;48053;Laukiz
FRUTALES;48064;Meñaka
FRUTALES;48064;Meñaka
VI•EDO DE TXAKOLI;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
FRUTALES;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
FRUTALES;48038;Gamiz-Fika
FRUTALES;48035;Fruiz
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48901;Derio
VI•EDO DE TXAKOLI;48901;Derio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48901;Derio
VI•EDO DE TXAKOLI;48905;Zamudio
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48021;Busturia
FRUTALES;48036;Galdakao
FRUTALES;48017;Bermeo
FRUTALES;48067;Muxika
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
MANZANO;48025;Zeberio
FRUTALES;48094;Igorre
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
FRUTALES;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48018;Berriatua
VI•EDO DE TXAKOLI;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48090;Balmaseda
FRUTALES;48090;Balmaseda
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
MANZANO;48030;Etxebarria
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
VI•EDO DE TXAKOLI;48045;Güeñes
FRUTALES;48017;Bermeo
FRUTALES;48067;Muxika
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48060;Markina-Xemein
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
AKTINIDIA (KIWI);48094;Igorre
MANZANO;48094;Igorre
FRUTALES;48069;Mungia
FRUTALES;48064;Meñaka
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
AKTINIDIA (KIWI);48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48070;Aulesti
FRUTALES;48009;Arrankudiaga
FRUTALES;48017;Bermeo
FRUTALES;48062;Mendata
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
MANZANO;48058;Mallabia
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
FRUTALES;48049;Ispaster
FRUTALES;48009;Arrankudiaga
FRUTALES;48066;Morga
FRUTALES;48079;Errigoiti
FRUTALES;48910;Iurreta
AKTINIDIA (KIWI);48910;Iurreta
FRUTALES;48053;Laukiz
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48050;Izurtza
FRUTALES;48017;Bermeo
FRUTALES;48026;Dima
FRUTALES;48094;Igorre
FRUTALES;48031;Elantxobe
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
FRUTALES;48014;Barrika
FRUTALES;48907;Kortezubi
FRUTALES;48052;Larrabetzu
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48070;Aulesti
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
FRUTALES;48009;Arrankudiaga
FRUTALES;48036;Galdakao
FRUTALES;48036;Galdakao
FRUTALES;48902;Erandio
FRUTALES;48028;Ea
FRUTALES;48028;Ea
AKTINIDIA (KIWI);48906;Forua
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48914;Arratzu
FRUTALES;48016;Berango
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48040;Gatika
FRUTALES;48058;Mallabia
FRUTALES;48073;Ondarroa
FRUTALES;48018;Berriatua
FRUTALES;48010;Arrieta
FRUTALES;48010;Arrieta
FRUTALES;48093;Areatza
AKTINIDIA (KIWI);48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48028;Ea
FRUTALES;48028;Ea
MANZANO;48060;Markina-Xemein
FRUTALES;48070;Aulesti
FRUTALES;48009;Arrankudiaga
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48036;Galdakao
FRUTALES;48073;Ondarroa
FRUTALES;1055;#N/D
FRUTALES;48065;Ugao-Miraballes
FRUTALES;48054;Leioa
FRUTALES;48054;Leioa
FRUTALES;48069;Mungia
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
FRUTALES;48068;Mundaka
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48067;Muxika
FRUTALES;48901;Derio
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48094;Igorre
MANZANO;48009;Arrankudiaga
MANZANO;48069;Mungia
MANZANO;48069;Mungia
MANZANO;48069;Mungia
MANZANO;48069;Mungia
FRUTALES;48032;Elorrio
FRUTALES;48070;Aulesti
FRUTALES;48079;Errigoiti
FRUTALES;48079;Errigoiti
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48090;Balmaseda
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
AKTINIDIA (KIWI);48075;Orozko
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
FRUTALES;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
VI•EDO DE TXAKOLI;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48090;Balmaseda
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
VI•EDO DE TXAKOLI;48902;Erandio
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48902;Erandio
VI•EDO DE TXAKOLI;48902;Erandio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48047;Gizaburuaga
MANZANO;48047;Gizaburuaga
FRUTALES;48069;Mungia
FRUTALES;48042;Gordexola
FRUTALES;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48026;Dima
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48036;Galdakao
FRUTALES;48009;Arrankudiaga
FRUTALES;48910;Iurreta
FRUTALES;48081;Lezama
FRUTALES;48909;Nabarniz
FRUTALES;48909;Nabarniz
FRUTALES;48909;Nabarniz
FRUTALES;48909;Nabarniz
FRUTALES;48909;Nabarniz
FRUTALES;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
AKTINIDIA (KIWI);48018;Berriatua
FRUTALES;48018;Berriatua
MANZANO;48018;Berriatua
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48060;Markina-Xemein
FRUTALES;48036;Galdakao
FRUTALES;48066;Morga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48063;Mendexa
VI•EDO DE TXAKOLI;48063;Mendexa
FRUTALES;48056;Lemoiz
FRUTALES;48011;Arrigorriaga
FRUTALES;48024;Zeanuri
FRUTALES;48066;Morga
FRUTALES;48075;Orozko
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48026;Dima
FRUTALES;48026;Dima
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
VI•EDO DE TXAKOLI;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
VI•EDO DE TXAKOLI;48025;Zeberio
FRUTALES;48025;Zeberio
MANZANO;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48009;Arrankudiaga
MANZANO;48063;Mendexa
MANZANO;48063;Mendexa
MANZANO;48063;Mendexa
FRUTALES;48063;Mendexa
MANZANO;48063;Mendexa
VI•EDO DE TXAKOLI;48063;Mendexa
VI•EDO DE TXAKOLI;48063;Mendexa
FRUTALES;48907;Kortezubi
FRUTALES;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
FRUTALES;48069;Mungia
FRUTALES;48038;Gamiz-Fika
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48090;Balmaseda
FRUTALES;48010;Arrieta
FRUTALES;48063;Mendexa
FRUTALES;48063;Mendexa
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48907;Kortezubi
FRUTALES;48094;Igorre
FRUTALES;48026;Dima
FRUTALES;48093;Areatza
FRUTALES;48093;Areatza
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
